date,mkt_excess,size,value,momentum,asset_excess
2023-05-10,-0.0010833403296036596,0.0024349338322420784,0.0022413251007624775,0.0002134588619077492,-0.0004932245878694781
2023-05-11,-0.004656281432485691,0.0005762685858606234,-0.0007793767029310128,0.010522146160206487,0.00229789305393345
2023-05-12,-0.0008769003199703895,0.0033111222829815446,-0.0007793767029310128,-0.0005597918979209506,0.002883969153201015
2023-05-15,-0.018560678773538328,0.012929677453209658,-0.011529622861612488,0.0007863469562768658,-0.01974996722020545
2023-05-16,-0.01591823719665396,-0.016505906214437944,-0.003812459458147544,0.0021928468358570073,-0.0029444582838923736
2023-05-17,-0.014549695735898425,-0.004728827401528845,-0.004685295715698699,0.04907312207620521,0.011490181571302174
2023-05-18,-0.0109697151036163,0.004727250582346837,0.0073134115897828,0.005107713449068734,-0.0033654113012145112
2023-05-19,0.004397516493957802,-0.012652755195631539,0.0021749374783875423,-0.004243587179708782,0.0046947809885837626
2023-05-22,-0.009960269608960667,0.011807592384428071,-0.01597465853677915,0.005813987221655148,0.009169046516839165
2023-05-23,-0.004159788094433286,0.0029468529016052672,0.004638693626107297,-0.002170995222506049,0.0019595822878837954
2023-05-24,0.014291511275646719,0.006772671886747232,-0.0051978499862008545,-0.002938501097407255,0.020974501770983964
2023-05-25,-0.003918903681675685,-0.0045675492921743565,0.011470024952471151,0.0054516081593526675,-0.0010106745257051674
2023-05-26,0.008112671253137952,0.006510109519729685,-0.005648287827932277,0.0001865135266269167,0.013868305875901932
2023-05-29,-0.010269794480108646,0.008547772447912307,-0.0057295375479201206,0.0016714554870708364,-0.015027051752752384
2023-05-30,-0.00225981313654393,0.0018630241610973469,0.004870184497240783,8.391133119175477e-05,0.0010750728990905176
2023-05-31,-0.010450242604016393,0.0018752071415895676,0.006866338341032429,0.0020194987596326083,-0.020974909791196886
2023-06-01,-0.003729363834906187,0.002162745914253807,0.004032894275425832,0.0025497953846168953,-0.0066682649603155945
2023-06-02,0.00924338951203135,-0.006906762117915054,-0.0007793767029310128,-0.011621801596232492,0.015960175379677404
2023-06-05,-0.019000524655115834,-0.0011802294419228235,0.00484230995935426,0.0039994360116572016,-0.005643006702540422
2023-06-06,0.00477866007900443,-0.0012201802596188704,-0.00930877246506959,-0.005892116518981804,0.01231111315222365
2023-06-07,0.002615091625655057,0.003067150914827961,0.0021174850042943714,-0.008653794813356468,-0.001170059212919856
2023-06-08,-0.006535649512664738,0.007998593975282357,-0.0007793767029310128,-0.00035046746315209467,-0.009780846529290822
2023-06-09,-0.015906636398273,-0.008468288655827275,0.004016899327887573,0.0005038860198867256,-0.019512134785656797
2023-06-12,0.0007934245848525646,-0.0010000722425566211,-0.007259390138766353,-0.004161036987433685,0.0006547960519486305
2023-06-13,-0.005824419799701826,0.011851644381271786,-0.011543711852344695,0.0049861911460078465,0.0018911665409385237
2023-06-14,0.0025594383249017433,-0.005948705830500513,0.0064243812283415955,-0.008053050998225442,0.0027797480158962516
2023-06-15,0.00024037360075787167,-0.006578000138322563,0.0021748006950907616,-0.0024416624926353538,-0.003795966189501508
2023-06-16,0.01761956780453007,0.0016184495346495487,-0.005525791212536073,-0.003509244809598004,0.020339426477270488
2023-06-19,-0.002632911902203267,0.006755081523882561,0.013060609641189576,-0.00027952362203603623,-0.007399180695124835
2023-06-20,-0.011258472418840515,9.140844448527465e-05,-0.003965871794127681,0.0016731857078834326,-0.004708426072065913
2023-06-21,0.0019720319845194776,0.010631684723495915,0.0002889690657384119,-0.006047357697741268,0.0025147712916523185
2023-06-22,0.0024199635236894167,0.006854351860532215,0.002420221029107408,0.0043456960647373696,0.0016840062166422805
2023-06-23,0.0149510633276448,0.0067345605351204945,-0.005576993407157522,0.00037801421000819836,0.013620598613028188
2023-06-26,0.009186223705060363,0.004432932010592747,0.004240226640599364,-0.011351677519871463,0.003827170330889705
2023-06-27,0.0039255816506446025,0.01862122480276868,-0.004801071124482519,-0.011751548642382186,0.0039029935023844366
2023-06-28,0.01609633180341518,-0.0016412935109283535,-0.003704744899945883,-7.391575757586741e-05,0.035161978121813195
2023-06-29,-0.01307639359755136,-0.016028178336532112,0.01226378375823007,-0.0013258039067181246,-0.018961465952237584
2023-06-30,-0.0070372668602472245,0.012834034892137127,-0.009365274472611897,-0.000620520681447801,-0.003547892250464575
2023-07-03,-0.010192335355460774,-0.0036615954476546054,-0.02171502297836541,-0.00016789473918130788,-0.024819951860967887
2023-07-04,-0.004287907834713447,0.0008630435547442643,0.014498432955107048,0.0013533590370610844,-0.010284899997593286
2023-07-05,-0.015143547623119397,0.010476405478884216,0.022943951573463024,0.005685897659089798,-0.015161156485173853
2023-07-06,0.006986660414958447,-0.012818076328471402,-0.003647423389043986,-0.006666629405505349,-0.003243571913705884
2023-07-07,-0.002444449668086507,-0.010013177712849116,-0.017431542365581667,-0.007031829557404769,0.0022480889853255847
2023-07-10,-0.016178869239529235,-0.01281022349695083,-0.0027943557857634934,-0.0065599431473242955,-0.02130128549846045
2023-07-11,-0.011171369893282957,-0.006353090320203391,-0.0025760065485660225,0.0017335000030122415,0.0011675365978628567
2023-07-12,0.003448652321952148,0.0035170928481359485,-0.0017093145692003132,0.007469684271878673,0.007471498757176727
2023-07-13,0.009219392246838192,0.004193502742502168,-0.0007793767029310128,-0.002588036629437063,0.010368438952366357
2023-07-14,0.02196403980860965,0.00221019343462843,0.005216050282288296,-0.015010199064957928,0.013886826314017093
2023-07-17,0.03205248712608062,-0.011302127071138932,0.004720566377574775,-0.010223957175662253,0.02227521576251124
2023-07-18,0.00455850376603596,-0.018480827493061153,-0.013449650578373757,-0.00499822033677607,0.009871303965821676
2023-07-19,-0.010884919320350505,0.0004348286831230581,0.00629277058525399,-0.0033463733249712887,-0.032406698069840034
2023-07-20,-0.0234525090880444,-0.003774208269106686,0.01847416483751302,-0.0024503317635283586,-0.0560345816355765
2023-07-21,0.0029448260857821936,0.003675086173732894,0.0015476429919335387,0.0002314867378855024,0.0008173067566300345
2023-07-24,-0.008942352048413585,0.005615629009770161,-0.003035926458616554,-0.0018704779849346828,-0.006615438205258648
2023-07-25,-0.004568929861976538,0.0011059314564694554,-0.0012780289296676916,0.006296037663260443,0.0027903886695972288
2023-07-26,-0.006733064789657888,0.0060810646830068305,0.0055373109027170506,-0.004056103834088213,-0.003383674622349143
2023-07-27,-0.0015486997505802379,0.0018336909929205474,-0.015576044449564962,-0.005173907756853258,-0.0018585769193902844
2023-07-28,0.01172578253866408,0.004240517644811734,0.00147951632679572,0.00287325323112277,0.02206713472085094
2023-07-31,0.0017275342418987907,-0.005637386102959059,-0.0035141755451652905,-0.009213852419556716,0.0023403778727629837
2023-08-01,-0.0017449832074255712,-0.0014368913106516683,0.016630425116604407,0.0023381502319200134,-0.0026819932660574865
2023-08-02,-0.011392191281083926,0.001574208773255658,-0.0015675546042446208,0.0006153191023576011,-0.0004549088159267762
2023-08-03,-0.018421512391747927,0.0065642278033393505,0.015010988500075676,-0.0008846549395090045,-0.01393131508386519
2023-08-04,-0.00534938699980664,-0.003149929377796577,-0.009933666280038065,0.009529656642895575,-0.003825636227978079
2023-08-07,-0.0005916080590015254,0.0041693380458569015,0.005285332501225129,-0.003733244671768308,0.0012080076226173811
2023-08-08,0.019447229049378713,-0.0021267103353230323,0.002874602374121059,0.01236178902314447,0.02296381805442971
2023-08-09,0.0014330197362017443,-0.0009403373386250429,-0.00782142523078304,-0.0013525886953685959,0.00186649388285173
2023-08-10,0.010810134621253633,0.006636152336192584,0.0015965650317324638,-0.007662098669821369,0.021889167805846717
2023-08-11,-0.005492251583930672,-0.015944482968433246,0.010912669531484403,0.0004195174859689518,-0.025627056109939046
2023-08-14,-0.01303438143058727,-0.010371778624598088,-0.002914125338579406,-0.006457471201912609,-0.030102150499969414
2023-08-15,-0.01061628438455609,-0.011857483179542567,-0.015227663842527868,-0.004510535086881002,-0.022098242309073927
2023-08-16,-0.007977486709893285,-0.018668928958786437,-0.00015806543829701317,0.002382199800092947,-0.013589994227811517
2023-08-17,0.023413167056786807,-0.005426115521241414,-0.0007793767029310128,0.003333492531900749,0.01836748723798525
2023-08-18,-0.009035253471468246,0.005995471197821923,-0.003081068447974941,-0.003733006201525549,-0.019413652967694386
2023-08-21,0.009223381241099794,-0.002279072531060598,-0.0007342899271660888,0.005924430870278404,0.0021465181914203726
2023-08-22,-0.00993219895895729,0.001582320655534817,-0.015350869944139653,0.006945046548126803,-0.010829155551729681
2023-08-23,0.010247303141616685,0.008713739973686341,-0.014540925053886102,0.008617810539379746,0.038150282704239216
2023-08-24,0.004234460627164495,0.010621489058141533,0.004338601519729727,0.003176480442754333,0.017183479340137184
2023-08-25,-0.0017230168742389945,-0.0005531034778091164,-0.004704468265527123,0.008180572272514192,0.00041825708920142164
2023-08-28,-0.00044838778748977425,0.010828687116555179,-0.0230826990763851,-0.011284790567844347,0.0010080090070423672
2023-08-29,-0.007202664649723294,0.0007370132674728737,0.007063596329473215,-0.0019074392917707754,-0.016073433426235677
2023-08-30,0.004906794216302886,-0.006699185790619697,0.0024513277974681585,-0.005202031537940558,-0.01061223598252682
2023-08-31,-0.00500481828374858,-0.004755202817589882,-0.006424873416328355,0.0007153551667643525,-0.0050788034728057535
2023-09-01,-0.013481663401439728,-0.01184429210052013,-0.011851471899524173,-0.0034286953151804237,-0.024594581053966724
2023-09-04,-0.01405731331751581,-0.007105070829869219,0.007522271066829034,-0.0009969470516983942,-0.01669500527454908
2023-09-05,0.001898467094943314,-0.002864133504595433,0.003144155603043866,0.011293049281224297,-0.002099793261913995
2023-09-06,0.017370003820514783,0.006428680155028813,0.02144342054415666,-0.0010183187785222697,0.004486217999007804
2023-09-07,0.0017599077493078207,0.013766158649327872,0.003781697388524436,0.0024827539031412834,0.006099719950782451
2023-09-08,-0.001305021587208708,-0.01105745212301632,0.0034893282713581333,-0.0013936159795454113,-0.0033225604060226665
2023-09-11,0.0031440875356279715,0.0031426197460793517,-0.0015023513709770862,0.00045427972774100204,0.006217842670764086
2023-09-12,0.014366019158775072,-0.008324351513260275,0.007350982804807118,3.610008261642876e-05,-0.004248474933192291
2023-09-13,0.0024132075150024197,0.003797576707705616,0.0056257668112333825,0.002689944395838957,0.007366888829210377
2023-09-14,-0.004520199539171109,-0.001048693205501813,0.011265525077086754,0.006991845213283061,-0.007911234384556595
2023-09-15,0.012169175810658777,-0.014647246606780243,-0.004691906267735562,0.009884363985619976,0.017961394507063105
2023-09-18,0.004716320823077748,0.007426375932547875,-0.0039186672564956605,0.001857720491455001,0.007389040849179979
2023-09-19,0.016893315911955913,-0.0048400057024698484,-0.004311928538207821,0.0035372813162136128,-0.00042061677293425345
2023-09-20,0.0020155788094409675,-0.004271201906988437,0.007117215490610902,-0.006905187055113402,-0.003896644374708211
2023-09-21,-0.013469159348925503,-0.00855801929031752,0.013485369962670588,-0.0005272604544937235,-0.01262877754922018
2023-09-22,-0.015049751191702314,-0.005234266213500444,-0.004129564438343706,0.005641736789301534,-0.00529003084060492
2023-09-25,0.018160207254543745,0.003423123525559338,-0.003822963550137821,0.00519581183050292,0.018012791335656912
2023-09-26,0.018960322928616265,-0.0015139547274912442,0.0028266950148281927,0.0012696583967703014,0.03669455758170337
2023-09-27,-0.001974711346108607,0.0026292960182598486,-0.0022118535001161128,0.005318363757407714,0.0057933457827235605
2023-09-28,-0.004215060532495865,0.0028953748314307494,0.00856848287825901,0.002944600253962913,-0.004633221492614422
2023-09-29,0.016075887214664224,0.010565293244225336,-0.02026599561557142,0.007201837549555929,0.03160656008031594
2023-10-02,-0.012177502502478368,-0.0027422892069150343,-0.007440345422252051,0.0017361549417426667,0.008731596008660936
2023-10-03,-0.00984199720851409,-0.011814862534765855,-0.007041747005653012,-0.002134189893426208,0.0051229622364101415
2023-10-04,0.007076594741579488,0.008537779332575865,-0.020883204111475304,0.002015047541598142,0.0038123104824052
2023-10-05,-0.004340656351455485,-0.0026519053767780376,-0.008672745999319236,-0.017583566255116655,-0.013494513847968195
2023-10-06,-5.634053392078425e-05,0.008916739556619016,-0.008236405042613335,0.002297314418310297,0.009575517311009942
2023-10-09,-0.0017978718837696381,0.0030670169054597633,-0.0018099418906694729,-0.021890476951288703,-0.01111964123548152
2023-10-10,0.003713320036788269,-0.0010491002416267595,0.010016693024942371,-0.010340780444432509,-0.008652206257275334
2023-10-11,0.015482300474450884,0.002790207152370361,-0.0022055458607163213,0.002710611605645905,0.010571502842005007
2023-10-12,0.000996433975919201,0.015608100481010396,-0.009277323482440383,0.0028651760236007716,0.009002115715583618
2023-10-13,0.0070833267260454365,0.016615844232430024,-0.0005125908709217609,-0.006974572680839583,0.007713956490736366
2023-10-16,-0.022551893111341245,0.0005550490810622296,0.009442562592972143,-0.004272612251273632,-0.03251854023893571
2023-10-17,-0.0005359024212312974,0.0012815247465366025,-0.008783629345034143,0.008223245931684792,0.0018300260317891566
2023-10-18,-0.009275532973221581,0.008609921259731085,-0.008195173955293037,-0.002904180789436057,-0.011649999302721717
2023-10-19,-0.013406943664659908,-0.006765288262138777,0.00502694063346801,0.013457521874417911,-0.018041664392485515
2023-10-20,-0.009659676036216258,0.002664562980946041,-0.0019938250415772046,-1.1519119058076895e-05,0.011373107126123072
2023-10-23,-0.0036753578477089328,-0.00020690278363085123,0.005827362216385269,0.002448217061287601,-0.001667779361845251
2023-10-24,0.010074927965916143,0.002511265691660429,-0.00012282112615767083,0.009701246390991645,0.021109184121938324
2023-10-25,-0.014590319895135203,-0.006666950447595246,0.006314972832806103,0.0007861626971605173,-0.020647620812277983
2023-10-26,0.0003369464185385919,-0.012716539946471752,-0.009315703026365767,-0.006014063884144808,-0.00403903582836177
2023-10-27,-0.005325863766669363,-0.016583867487930334,-0.00010876185709440695,-0.0006583647101657407,-0.013449425159926049
2023-10-30,-0.003604404037981569,-0.008939072903916863,-0.0018962101292684112,-0.0002136644171405456,-0.01922881639026381
2023-10-31,0.011030336078350645,-0.003669402279514664,-0.010943018316937175,0.02181155008679061,-0.004302860519837795
2023-11-01,0.005919269807043186,-0.0023455326931900947,-0.014071301530818195,-0.0015349924280449402,-0.005273281383181664
2023-11-02,0.014711379181870179,0.015497849299436135,0.0061717413174719555,-0.0044531525639846204,-0.009623208359483668
2023-11-03,-0.001699562471748905,0.008847946959258385,-0.0031585714399618024,0.005546146543124604,-0.0018945734200352103
2023-11-06,-0.007655368728377733,-0.007696728930733018,-0.009200522534825966,0.0002076712451115337,0.002447757188548891
2023-11-07,-0.0024624469856854947,0.0027816676196076554,-0.0008656104323099902,-0.0016967744948854203,-0.0020849756782504443
2023-11-08,0.0026674647039834375,-0.003256625890802601,0.010152169716143723,-0.0006370915837354575,0.006180414659296719
2023-11-09,0.0019423069429908213,-0.002274910704320761,-0.020526640608347305,0.0013387321104369968,0.006670739790773375
2023-11-10,-0.01192826879456703,0.0014826051953230562,-0.013469748209129936,0.0037008851981386788,0.0005051612641614042
2023-11-13,0.0009953875979066163,0.0049533689358031464,-0.008305977977057408,-0.005998273372016289,-0.002094890751146077
2023-11-14,0.0025105116315279567,-0.002714067871072123,0.01315060980048296,-0.006249525795727631,0.0001492368284799271
2023-11-15,0.027692214412873124,0.008510812261874869,0.0025432828462736683,0.00662807529241518,0.04188314502685544
2023-11-16,0.02064529072409837,-0.009135505809139232,0.0069058551641510415,-0.0024740212332283835,0.0065457312073374865
2023-11-17,-0.00938567685614702,5.071249889814754e-05,-0.010261448272136073,-0.008501052555581244,-0.004933420718063546
2023-11-20,-0.003161216977040937,0.02078138981276666,-0.010075822877434736,0.002662876256298628,0.0077950288123334825
2023-11-21,-0.016097862020207035,0.0017846379410022008,0.004030323450504393,0.0027802188361961216,-0.019893079906975693
2023-11-22,-0.006497777153598351,0.011465716052849382,0.0005244689784190189,-0.00918429154354024,-0.013456952619923936
2023-11-23,0.0034716550394937452,0.0007321614253856654,0.004938649369777138,0.0013768902927816379,-0.003044612224092895
2023-11-24,0.013264389829770568,0.004646216762638374,-0.0007793767029310128,0.004413498554570241,0.01594225277449131
2023-11-27,-0.008019922215179694,-0.0004542655551415323,0.0025032935380916426,0.0022463187102375786,-0.004347286651054017
2023-11-28,-0.007195610840745762,-0.0013632606493136354,0.0014230717641459825,0.003791888902568372,-0.011178034227859294
2023-11-29,-0.023620179327125203,-0.006235859173803357,0.006999906501764328,-0.008425614588544494,-0.02606058487549833
2023-11-30,-0.0017893251259939842,0.003442410871660426,0.007263074537500235,0.0019862409299771736,0.0014770590385202683
2023-12-01,-0.011686558530455193,-0.0068122975134861435,-0.014578847949525927,-0.0018157185568226793,-0.004782183953380158
2023-12-04,-0.005823833701026811,0.005324681890507433,-0.020225416998067697,-0.002896740952347869,0.008189568528788813
2023-12-05,-0.00964546855984347,0.00868229603556728,0.009015708578863564,0.005223333656518359,0.004788926195627838
2023-12-06,-0.0010368880967781269,0.0029322512578978397,0.010689525839357427,0.00887564706404538,-0.002345002586957837
2023-12-07,-0.019335012304922943,-0.0022899898684455348,-0.009185607175620036,0.010766220327602154,0.009846331672251586
2023-12-08,-0.016137497699300896,0.0036317246344695687,-0.016738518658910656,0.00788884722903543,-0.014168857580914046
2023-12-11,0.02342171823231128,-0.002469384444371301,0.0008913133890648082,-0.0006584050897811021,0.036092991893167704
2023-12-12,-0.01416164839401434,0.007484377003721195,0.008377544037154764,0.0021163209781580586,-0.01055527817821719
2023-12-13,-0.012064641363001035,-0.014651248673720989,0.01617835070190883,0.004600937230705462,-0.019092063831900406
2023-12-14,0.020206048811534455,-0.0026848589449491697,-0.0007793767029310128,0.0007270676957967718,-0.007416593140391611
